代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year
002245.SZ,蔚蓝锂芯,2010-02-04,2.17,2.21,1845888000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-05,2.2,2.09,1752256000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-08,2.09,2.1,1760768000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-09,2.09,2.08,1742528000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-10,2.1,2.12,1772928000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-11,2.12,2.12,1772928000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-12,2.12,2.14,1791168000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-22,2.14,2.15,1800896000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-23,2.12,2.17,1817920000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-24,2.16,2.21,1850752000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-25,2.22,2.26,1889664000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-02-26,2.26,2.24,1876288000.0,装卸搬运及其他运输代理,2010-02,2010
002245.SZ,蔚蓝锂芯,2010-03-01,2.27,2.3,1928576000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-02,2.31,2.27,1898176000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-03,2.29,2.31,1929792000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-04,2.31,2.22,1860480000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-05,2.22,2.29,1916416000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-08,2.32,2.3,1926144000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-09,2.29,2.26,1893312000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-10,2.25,2.23,1861696000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-11,2.22,2.24,1870208000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-12,2.23,2.22,1860480000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-15,2.21,2.14,1792384000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-16,2.14,2.2,1842240000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-17,2.2,2.24,1872640000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-18,2.24,2.24,1875072000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-19,2.25,2.31,1931008000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-22,2.31,2.29,1915200000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-23,2.31,2.26,1888448000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-24,2.26,2.33,1945600000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-25,2.32,2.35,1965056000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-26,2.35,2.35,1965056000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-29,2.37,2.33,1950464000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-30,2.38,2.42,2024640000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-03-31,2.41,2.43,2030720000.0,装卸搬运及其他运输代理,2010-03,2010
002245.SZ,蔚蓝锂芯,2010-04-01,2.44,2.44,2041664000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-02,2.44,2.38,1991808000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-06,2.39,2.4,2005184000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-07,2.4,2.49,2079360000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-08,2.51,2.73,2287296000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-09,2.8,2.78,2323776000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-12,2.77,2.84,2374848000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-13,2.8,2.65,2219200000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-14,2.75,2.76,2306752000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-15,2.76,2.85,2383360000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-16,2.83,2.86,2389440000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-19,2.8,2.76,2309184000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-20,2.78,2.74,2288512000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-21,2.76,2.91,2430784000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-22,2.91,2.84,2373632000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-23,2.84,2.84,2373632000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-26,2.81,2.75,2304320000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-27,2.8,2.67,2236224000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-28,2.62,2.63,2204608000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-29,2.69,2.53,2118272000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-04-30,2.51,2.47,2067200000.0,装卸搬运及其他运输代理,2010-04,2010
002245.SZ,蔚蓝锂芯,2010-05-04,2.41,2.49,2079360000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-05,2.45,2.6,2175424000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-06,2.6,2.48,2070848000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-07,2.41,2.47,2063552000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-10,2.47,2.45,2046528000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-11,2.49,2.43,2031936000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-12,2.4,2.29,1918848000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-13,2.26,2.35,1967488000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-14,2.32,2.36,1976000000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-17,2.32,2.13,1785088000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-18,2.09,2.18,1827648000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-19,2.16,2.17,1819136000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-20,2.14,2.12,1776576000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-21,2.05,2.17,1816704000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-24,2.18,2.28,1907904000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-25,2.28,2.31,1934656000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-26,2.28,2.37,1983296000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-27,2.36,2.43,2030720000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-28,2.47,2.43,2031936000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-05-31,2.41,2.34,1955328000.0,装卸搬运及其他运输代理,2010-05,2010
002245.SZ,蔚蓝锂芯,2010-06-01,2.31,2.29,1916416000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-02,2.29,2.35,1965056000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-03,2.35,2.41,2016128000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-04,2.4,2.47,2057472000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-07,2.4,2.53,2112192000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-08,2.53,2.55,2130432000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-09,2.56,2.65,2208864000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-10,2.7,2.68,2234400000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-11,2.67,2.59,2161440000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-17,2.61,2.62,2188800000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-18,2.62,2.49,2079360000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-21,2.46,2.57,2145024000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-22,2.58,2.6,2166912000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-23,2.57,2.56,2132256000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-24,2.56,2.55,2130432000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-25,2.53,2.61,2177856000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-28,2.62,2.78,2316480000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-29,2.73,2.59,2157792000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-06-30,2.53,2.51,2097600000.0,装卸搬运及其他运输代理,2010-06,2010
002245.SZ,蔚蓝锂芯,2010-07-01,2.55,2.69,2243520000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-02,2.65,2.71,2259936000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-05,2.67,2.78,2320128000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-06,2.76,2.81,2347488000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-07,2.81,2.79,2323776000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-08,2.8,2.72,2270880000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-09,2.73,2.86,2389440000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-12,2.87,2.85,2380320000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-13,2.83,2.9,2418624000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-14,2.9,2.88,2402208000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-15,2.86,2.84,2371200000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-16,2.84,2.82,2352960000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-19,2.81,2.85,2378496000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-20,2.87,2.91,2424096000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-21,2.91,2.85,2378496000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-22,2.84,2.86,2382144000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-23,2.86,2.86,2382144000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-26,2.9,3.02,2520768000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-27,3.0,2.95,2458752000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-28,2.93,2.97,2480640000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-29,2.98,2.95,2464224000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-07-30,2.96,2.91,2431392000.0,装卸搬运及其他运输代理,2010-07,2010
002245.SZ,蔚蓝锂芯,2010-08-02,2.91,2.98,2482464000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-03,2.98,2.91,2429568000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-04,2.89,2.91,2427744000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-05,2.91,2.88,2405856000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-06,2.91,2.94,2455104000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-09,2.95,3.0,2500704000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-10,3.0,2.85,2378496000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-11,2.85,2.83,2363904000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-12,2.82,2.76,2298240000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-13,2.76,2.83,2362080000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-16,2.83,2.89,2407680000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-17,2.89,2.92,2435040000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-18,2.93,2.93,2440512000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-19,2.92,3.04,2533536000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-20,3.02,2.93,2442336000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-23,2.9,2.91,2427744000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-24,2.91,2.95,2462400000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-25,2.94,2.91,2425920000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-26,2.92,2.89,2407680000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-27,2.88,2.89,2407680000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-30,2.89,2.95,2458752000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-08-31,2.94,3.0,2498880000.0,装卸搬运及其他运输代理,2010-08,2010
002245.SZ,蔚蓝锂芯,2010-09-01,3.0,2.92,2435040000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-02,2.94,2.98,2486112000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-03,3.0,3.08,2570016000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-06,3.12,3.01,2508000000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-07,2.98,3.05,2544480000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-08,3.02,3.1,2590080000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-09,3.12,3.17,2648448000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-10,3.17,3.14,2621088000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-13,3.14,3.21,2673984000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-14,3.21,3.14,2619264000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-15,3.13,3.05,2544480000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-16,3.05,2.92,2435040000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-17,2.91,2.95,2460576000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-20,2.95,2.86,2382144000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-21,2.86,2.81,2343840000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-27,2.81,2.89,2411328000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-28,2.88,2.83,2360256000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-29,2.83,2.83,2360256000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-09-30,2.82,2.89,2409504000.0,装卸搬运及其他运输代理,2010-09,2010
002245.SZ,蔚蓝锂芯,2010-10-08,2.95,2.96,2466048000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-11,2.97,2.91,2425920000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-12,2.94,2.97,2476992000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-13,2.96,2.98,2489760000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-14,3.0,2.86,2387616000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-15,2.86,2.82,2351136000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-18,2.85,2.74,2285472000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-19,2.77,2.87,2391264000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-20,2.85,2.87,2391264000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-21,2.86,2.9,2416800000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-22,2.88,2.92,2433216000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-25,2.92,2.96,2471520000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-26,2.97,3.12,2602848000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-27,3.11,3.02,2517120000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-28,3.01,3.13,2608320000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-10-29,3.13,3.13,2613792000.0,装卸搬运及其他运输代理,2010-10,2010
002245.SZ,蔚蓝锂芯,2010-11-01,3.15,3.22,2688576000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-02,3.23,3.06,2555424000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-03,3.04,3.08,2568192000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-04,3.07,3.12,2601024000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-05,3.17,3.25,2714112000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-08,3.28,3.38,2821728000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-09,3.38,3.35,2794368000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-10,3.35,3.4,2832672000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-11,3.39,3.59,2991360000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-12,3.56,3.36,2803488000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-15,3.39,3.4,2839968000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-16,3.41,3.39,2827200000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-17,3.38,3.11,2593728000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-18,3.13,3.14,2621088000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-19,3.13,3.34,2785248000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-22,3.29,3.58,2984064000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-23,3.56,3.72,3100800000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-24,3.64,3.74,3120864000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-25,3.74,3.71,3093504000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-26,3.71,3.76,3133632000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-29,3.74,3.72,3106272000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-11-30,3.71,3.55,2962176000.0,装卸搬运及其他运输代理,2010-11,2010
002245.SZ,蔚蓝锂芯,2010-12-01,3.53,3.76,3137280000.0,装卸搬运及其他运输代理,2010-12,2010
002245.SZ,蔚蓝锂芯,2010-12-02,3.79,3.74,3119040000.0,装卸搬运及其他运输代理,2010-12,2010
002245.SZ,蔚蓝锂芯,2010-12-03,3.74,3.87,3230304000.0,装卸搬运及其他运输代理,2010-12,2010
002245.SZ,蔚蓝锂芯,2010-12-06,3.89,3.76,3135456000.0,装卸搬运及其他运输代理,2010-12,2010
002245.SZ,蔚蓝锂芯,2010-12-07,3.74,3.77,3142752000.0,装卸搬运及其他运输代理,2010-12,2010
