,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
生态保护和环境治理业,0.5233932644826421,0.6645691376060356,0.5402067046523676,0.8348439772920337,0.5144702142781642,0.5786644146708654,0.5528035733412486,0.48524371560814705,0.578647998720158,0.45956300339152245,1.0,0.43485110244555897,0.6304840356221888,0.48853300484285495,0.4419418955403623,0.43872412447374814,0.6474508948942623,0.5369426930475323,0.7307527859091549,0.2780579178507163,0.7033255772803461,0.25879404054396377,0.38315217148837294,0.6798724785206715,0.7248999560172985,0.7385884253700385,0.403462797604728,0.3318398875346786,0.3041038549112839,0.3232462033042666,0.5218997338365101,0.5041294806879151,0.5044618816010631,0.6249872068701945,0.40336550134527577,0.7282310179139134,0.5853295320468997,0.5456168414780446,0.6412689508818071,0.4015916300641045,0.28188218640712737,0.7152211051945084,0.4965686438100127,0.5693565478318728,0.656827876188474,0.5320094753329301,0.5417660019931467,0.44690776944092625,0.3607031552756787,0.3376578001955074,0.3050243532170235,0.6885784329641209,0.6029149752321701,0.4484687069883346,0.5019437263450808,0.6952328465558358,0.3161738327666842,0.35914426288622164,0.6821948651750266,0.5594555197718895,0.7083566957796362,0.46394696393031926,0.555496910261083,0.5433626482821119,0.5505548595939929,0.4870560258721667,0.7054303157853888,0.7968693120413154,0.5951738165817092,0.6513779842829347,0.6518169942873246,0.5686294711977519,0.5994496807319141,0.4966630407935476,0.7520837247288863,0.46481421195003303,0.663177027119025,0.683561665058206,0.35275128403706346
住宿业,0.5750972319377906,0.39014102476971085,0.5142074983435799,0.5243133013817136,0.44372431588363764,0.3499039251895895,0.4915408078187914,0.42960443921454444,0.44828497220123786,0.3465198939442739,0.43485110244555897,1.0,0.40212229232191427,0.4291953466774442,0.3287973956876096,0.2788891293878603,0.4267455846072249,0.5203361381767837,0.5492841283289889,0.31162503460484864,0.4702087201146867,0.2622936110777788,0.34281122187560015,0.46855291235076724,0.4476767513289163,0.4931290357418747,0.3563787704236167,0.23726284399885278,0.11168792157226685,0.46297243456483816,0.25307180345585084,0.3920718759467457,0.6697775180772417,0.4236120055635386,0.3627355011889851,0.4287077238096793,0.6155953167507235,0.42351790372612785,0.3722688043312708,0.5095379990704225,0.485907067032197,0.6060634215289188,0.34781984189072257,0.36719804509464654,0.5607273463794119,0.4880304385059344,0.4464323043628649,0.22260524636536552,0.5724920529962444,0.5535714116870969,0.4081500216212817,0.5752393293693204,0.5181109398364058,0.3531141181320202,0.3131129482170623,0.3397045051627906,0.16752204858531305,0.249549858207851,0.4495840008397368,0.40164781992304144,0.4716646149051973,0.39602254956360816,0.35085760996590665,0.44585784429910214,0.4919310923962414,0.41557697491105355,0.478190397869746,0.4507021069541582,0.441873250058198,0.5083691174480895,0.41124870583972173,0.3407217027840968,0.3414767568358289,0.5699738868719663,0.5965850158910639,0.2928485163215961,0.45795352180272414,0.4489544825432515,0.4889634044848473
黑色金属矿采选业,0.48824105731521306,0.6492113911429375,0.5237839843397125,0.6688474659355012,0.43220232457409363,0.494207288550131,0.49727227318605444,0.4429146326687937,0.46160273466743373,0.45842656565361917,0.6304840356221888,0.40212229232191427,1.0,0.3819052350476652,0.45363019203380595,0.3328410311778578,0.5275408570707084,0.4777895913252296,0.5755741565903166,0.27722180997340967,0.5641687161823933,0.30140337513383814,0.30961109781993057,0.6578022238204692,0.5634679876502697,0.6805158168573054,0.34226938821007485,0.1493318445760071,0.24926551972210534,0.2699529152087054,0.4587363868944602,0.43693545427395303,0.4506442053637202,0.5083072293850152,0.4345727695735065,0.6174151946658946,0.482615834033991,0.43739125580378885,0.5797634632973668,0.34261739473446423,0.29916514000782274,0.6261107008391353,0.402251218813411,0.5226363531471739,0.5032684703300733,0.48449665358575167,0.3965472396365628,0.37623782382327897,0.3078413604051691,0.31621794742156784,0.3547042107393467,0.564375430444496,0.5146643883484388,0.40998358575890836,0.3303091782740028,0.5740144793097928,0.2561242133893378,0.22025873279542657,0.5909432114341772,0.5087301226690764,0.5665698781439799,0.46386083366656317,0.44484701054588177,0.4653452493644459,0.46785511583888445,0.5192861814693442,0.6389516796237966,0.7872038086297299,0.5477088587835343,0.5454227994574243,0.54832953528382,0.472685442255633,0.4105801150387997,0.44052965076202444,0.6687844096625546,0.38727346026084114,0.5244116444688937,0.5318440361656281,0.3658221098201952
专用设备制造业,0.3850456044878292,0.31828924163895866,0.39661394344608625,0.5641391104461707,0.3709016073167845,0.48600995840765865,0.4101254808387231,0.3896476824415303,0.3980799770296454,0.3014302602532825,0.48853300484285495,0.4291953466774442,0.3819052350476652,1.0,0.2509923234405605,0.30665799056275256,0.4264277146680451,0.5245378498634767,0.5959215853312982,0.218762694905236,0.3963147595145548,0.144430126243622,0.4059323751493998,0.3764853289443354,0.4804941381014916,0.552557949758977,0.3097252660382612,0.14074852513470285,0.14917135175486154,0.2756150830855959,0.3731589425220733,0.34948622786766664,0.49040254280536466,0.45755850960335875,0.28615441326910984,0.4966930859651295,0.5816544301114628,0.394971179685442,0.33083745842847945,0.40724101004790864,0.35869387942753933,0.4588001424168353,0.1965626467249313,0.3031951421165787,0.46988043345618474,0.43420978000794186,0.38486784847349576,0.20042196012682378,0.3813793264001004,0.281538423905634,0.27070461942147517,0.5732027215855087,0.39101567442910445,0.31314489041559895,0.3088625124853077,0.45701646343006874,0.1512502840658638,0.2375818247649199,0.46184171985363054,0.3294220390781075,0.5003296579903415,0.42734928184145254,0.3574138808949823,0.4123079279336091,0.44578486570052844,0.3067314888148233,0.4413030093778583,0.4532654601762151,0.43351133688638044,0.44475039875803407,0.3894871851507274,0.40710400859205725,0.3888332645209107,0.5408559305840829,0.5355885900029377,0.37530479679331985,0.5173212875779558,0.3695982393105433,0.37822076329905924
黑色金属加工,0.4275559603068858,0.6748100604614203,0.702055662793484,0.4952754593670328,0.3229106594220632,0.33496283375360436,0.3932293371650126,0.43622836699759737,0.32997409689619805,0.29333426449436106,0.4419418955403623,0.3287973956876096,0.45363019203380595,0.2509923234405605,1.0,0.18527464859696038,0.4093338549229565,0.28936097069495587,0.4078464892346183,0.24323952132454318,0.3548299844212063,0.6722651740366045,0.15066929615487648,0.4587023696962444,0.354548444660481,0.5152700956633794,0.37209378905269747,0.02409849486461478,0.01131713271731214,0.30949156245139864,0.2177648308930697,0.24961794537625906,0.4259864102246877,0.31617518817407697,0.4924316162656028,0.4538720107759917,0.3386132780418176,0.3401137429931603,0.4246578336677363,0.43804453228545515,0.3673728374420597,0.5432435288557073,0.3650761849872734,0.5914234460002405,0.34915717337381996,0.3785020618159038,0.35763768386316114,0.2917571170708257,0.326961164764669,0.2937201920947958,0.536597137018644,0.445386193084833,0.5358044564671254,0.5334928284606174,0.2856629597144515,0.3165648787122339,0.21040683881635575,0.2144499021557574,0.5478770175567742,0.45683490463098436,0.39564891901096844,0.4202487074499858,0.26406343072965227,0.3317327784357732,0.44683944975739864,0.3550568737854859,0.445826781271315,0.4292436991545715,0.4014533332877325,0.5648438273874683,0.28544370750379483,0.31457539533992057,0.279709339139022,0.26099172873074455,0.4643622323281557,0.27641376043089644,0.3214008967200794,0.43429518856482685,0.5138025151018919
机动车、电子产品和日用品服务业,0.2888451972273911,0.3699146306025499,0.28447671941607144,0.527566620233088,0.2621099088046807,0.3546493831723228,0.31608935984272385,0.2489942535482271,0.37449463865984933,0.46443105874270907,0.43872412447374814,0.2788891293878603,0.3328410311778578,0.30665799056275256,0.18527464859696038,1.0,0.37491177716473806,0.2594287737057883,0.44647236232830034,0.10055520685640065,0.38851882848545627,0.06877045605197181,0.28550174137116885,0.4667486065998384,0.4511414825491263,0.41770910741791795,0.24273341462017772,0.1345368144527459,0.1719062430684648,0.15579867875756917,0.3253851878982523,0.3204552555306001,0.26523131268698663,0.37646100639093205,0.25142615017079484,0.46474985859505935,0.34128724209587924,0.3708371580378943,0.37037949131741665,0.21473404176419505,0.07929503620596323,0.41479835424918887,0.1769896568703929,0.2833709405400181,0.3525075080374222,0.2180519172215505,0.2860385527090983,0.3619075886660978,0.21169707621388412,0.1570030331587716,0.17672408308954324,0.42388802444440876,0.37842600556534706,0.19758741411504843,0.2633313455214467,0.41933056836309995,0.15412029121696688,0.2827053942494042,0.44734082145123305,0.3159309789219715,0.4736477842178208,0.2651037927243201,0.21094989521408697,0.4308600307882773,0.3294943768121545,0.37224205283871964,0.37283732022670174,0.4103894598085538,0.45980192086138794,0.32934871731857784,0.39987068661082775,0.42767177081753444,0.32956601742286923,0.28965250304644746,0.42803620145186816,0.3033372331784438,0.5079080573498153,0.47684831352748835,0.25456793552914025
公共设施管理业,0.48033457559048853,0.587748912190999,0.526801250570439,0.7233181617690874,0.47262031081245354,0.4726535307707652,0.5225934591740952,0.4860041363896496,0.5064382754672145,0.4413486585865862,0.6474508948942623,0.4267455846072249,0.5275408570707084,0.4264277146680451,0.4093338549229565,0.37491177716473806,1.0,0.5279102618073085,0.6067911538227154,0.27525317483885264,0.664543971781404,0.2738971453302605,0.4466655647781114,0.6631335539380185,0.6292767680286825,0.6903487361466061,0.3613281485316509,0.22191477737591198,0.3000769182351201,0.29190283062942635,0.42963928065783213,0.4385774539771478,0.5187659042573087,0.537474289609047,0.4039859383163068,0.6179402332335346,0.560046715089744,0.4636411387845011,0.5512708459802342,0.40392036019724237,0.3384638473726818,0.6360292316616062,0.46536460498310034,0.46856936546551425,0.5956676766442112,0.4753409614362184,0.4774677079203111,0.38879281231609725,0.3689441782138401,0.3910799572603922,0.30454087912653266,0.6684780348782912,0.5683171829752277,0.3663330168302645,0.40307295472649324,0.6015183619606184,0.24408994285457725,0.28067744121232646,0.6082928245960318,0.5221113470250027,0.5957354151660245,0.4761384032470322,0.4578462114655216,0.49978535906683147,0.506514080503661,0.48010986408408435,0.6530731234107171,0.6544281339444945,0.6057238761607823,0.5737046756212576,0.5772486671945307,0.5307583738433486,0.4941254781560817,0.48451632261044725,0.7026906348924323,0.4251580454841375,0.6157024346521857,0.5719459574151332,0.3638393928190167
卫生业,0.5343058588435317,0.41489000952830557,0.5111820168279533,0.6242745139222818,0.3948594886162473,0.4530613857831917,0.5216492594924664,0.4981279753928149,0.523182035321768,0.37686376423336587,0.5369426930475323,0.5203361381767837,0.4777895913252296,0.5245378498634767,0.28936097069495587,0.2594287737057883,0.5279102618073085,1.0,0.6254250903917775,0.3244614059362544,0.49523288237808805,0.18802141716259949,0.491710314503667,0.5115190287618536,0.6007291268427694,0.5806642108336363,0.29906958854802046,0.29193096050415723,0.15393074190311515,0.48926549432542366,0.43552021027055016,0.45352395059202444,0.6592798451779934,0.49594029756827634,0.32713875540412213,0.4933629014980261,0.8278833644962844,0.5727976240070528,0.4296292910386628,0.4427359401820555,0.4772402133844027,0.6503227432728174,0.403469695136341,0.4459734302231163,0.5670662801200279,0.5697861144378799,0.44610550909415997,0.32277491994272733,0.5386209322194017,0.5776084595261172,0.2811348872430682,0.6751811975333225,0.4943928100904791,0.3672875183663106,0.40674278398684605,0.4812363950445845,0.14603862985546354,0.29779127817388035,0.4574193877087715,0.4314021990687921,0.6094263462391394,0.3428582366548679,0.44558973998824497,0.43465391874002335,0.48147119780500325,0.41777129626847265,0.5523002077200888,0.5143307499325231,0.5036412733351444,0.5183555460790628,0.45637658002467274,0.4286535493441322,0.5335514673662903,0.8858887519250871,0.680320645824721,0.34915867314567345,0.5501444567850962,0.44023634967084585,0.3780604685795335
计算机、通信和其他电子设备制造业,0.5383710177861945,0.5635154154974067,0.5836518201910261,0.8423642735965657,0.5286172790957219,0.721129866772179,0.6170944205679085,0.5496204072075975,0.6514326681076923,0.42320500766831337,0.7307527859091549,0.5492841283289889,0.5755741565903166,0.5959215853312982,0.4078464892346183,0.44647236232830034,0.6067911538227154,0.6254250903917775,1.0,0.31415102324158245,0.6144474445892322,0.21696854788840808,0.48669579012083397,0.6485005837701132,0.7997957709481672,0.7180914232400153,0.44078650754050325,0.26380707219495086,0.23413111043142984,0.35369462611136937,0.566061964213668,0.47922144429589236,0.6106692326903078,0.7511562829037061,0.39259848316191803,0.7625304053899261,0.6956621834570158,0.6914374943029528,0.565654301886152,0.5332940004902239,0.4344864410422162,0.8000151874662393,0.4685420053201927,0.5245783565258445,0.6754943069897563,0.6169555581780385,0.6381521136803767,0.4664044299461652,0.498040834672019,0.4201967895155311,0.33452764459054546,0.712334441134307,0.6043375066893608,0.43619417772334695,0.44482039520362754,0.6054940925628963,0.25269016483297574,0.37358276223477377,0.6714607484001629,0.5417457427857851,0.7252053568586438,0.46856412565296285,0.5166923561867683,0.584526507422612,0.6336538842481749,0.5037343984725335,0.7034742762082317,0.6958370695083236,0.6335054715346271,0.7037869388797972,0.5715879253188597,0.6058202164150763,0.6101199270116113,0.6299638488646915,0.7559744442675133,0.5644496998802312,0.8665991100773317,0.6481147078521418,0.46180549115117125
畜牧业,0.2869350997917006,0.319826770064176,0.3208893977972504,0.386874006039626,0.415304695089025,0.21203806656693303,0.4543944178326366,0.27241747254369886,0.3155239850738351,0.28210803740011464,0.2780579178507163,0.31162503460484864,0.27722180997340967,0.218762694905236,0.24323952132454318,0.10055520685640065,0.27525317483885264,0.3244614059362544,0.31415102324158245,1.0,0.34205771774101845,0.30164548210624065,0.26541340910654093,0.3500062631147353,0.3142199283465009,0.3709110005853716,0.181077206892076,0.2502497656180944,0.234667918985757,0.2116365003178892,0.10875773988695817,0.33350825693469766,0.39217690121272747,0.30084486881449213,0.26238552834322515,0.23326369157888546,0.38959594608085907,0.28651977833290315,0.3027140362027388,0.22159549262993503,0.2180560056961219,0.3776389964116809,0.3175027035716286,0.23893009543446078,0.327400435566056,0.30269514175134193,0.27153291840237376,0.15730646066945608,0.22792339447659246,0.21453576366026725,0.18187628774401268,0.3253666352670967,0.27764542815936033,0.2560312337979935,0.19038499136872766,0.3538924038575073,0.1277769609784067,0.1306447203524961,0.27026781550237505,0.38945102785017405,0.30337424407955016,0.205425813595781,0.26690516216605414,0.305989923970799,0.25119462260415754,0.29784038033905597,0.3447543611156642,0.3120082043297424,0.2278630200025097,0.397146038134218,0.30449167290844986,0.2644933924313124,0.21139473320665775,0.34408136939805617,0.3596019219568622,0.16541555768401897,0.2643315394737448,0.3169285470570336,0.1656978810656859
餐饮业,0.4825311849310032,0.6109739918630362,0.4903758772775343,0.736781585783202,0.47278416843818505,0.49258046291530283,0.5253286435802883,0.3909764439294268,0.564720286634148,0.4109894979174342,0.7033255772803461,0.4702087201146867,0.5641687161823933,0.3963147595145548,0.3548299844212063,0.38851882848545627,0.664543971781404,0.49523288237808805,0.6144474445892322,0.34205771774101845,1.0,0.25094363653837365,0.451732171251529,0.6645192602252902,0.6040814602926473,0.7167056387224988,0.3942629329122046,0.25798787994209404,0.2907621141081063,0.29898284463506664,0.42838222937875525,0.45281046066071257,0.5782616121649664,0.5023438739952262,0.4427969648721532,0.6307261175700571,0.5936994632793552,0.47253035535659155,0.5731427926503817,0.43258345967987627,0.35733500404034263,0.634627729201372,0.5155102651740332,0.4464919379272502,0.6193347598496692,0.4959583393861336,0.4508165545335323,0.3988887166714936,0.4036484315002032,0.37971896370151603,0.33879523853332705,0.6506338077709635,0.6026077155069227,0.4070300471349596,0.4353299853595803,0.6997063960181114,0.23471914317990655,0.3445801886509908,0.6319680182224539,0.500127925475318,0.5990880725007114,0.40820173444461066,0.4777250457883553,0.5316294808057145,0.5500295465712913,0.51465225275135,0.6061984067517391,0.7263209641687967,0.5396314686691269,0.5318517581202895,0.6358901139560084,0.5353147594163327,0.49443411234590295,0.48360295162731287,0.7023328772143691,0.4084245637942218,0.588842528544471,0.5966842458359205,0.3972411196030126
煤炭开采和洗选业,0.37852542568096925,0.5372786558062411,0.6018750679347251,0.30898493219909723,0.2753653595821198,0.20192160172223225,0.26493211551198614,0.3640231761842856,0.21077333314767446,0.1992832940916624,0.25879404054396377,0.2622936110777788,0.30140337513383814,0.144430126243622,0.6722651740366045,0.06877045605197181,0.2738971453302605,0.18802141716259949,0.21696854788840808,0.30164548210624065,0.25094363653837365,1.0,0.086689633220155,0.33281386174973476,0.18536147822814714,0.3758532201137079,0.35051625995970376,0.08575442673483123,0.06803529117040112,0.3102291813918682,0.09544722146198445,0.14851332904266681,0.3445913348779559,0.19366231044731252,0.5882077886032232,0.2863564558031368,0.24727968431999503,0.1847012359646778,0.2591277798028125,0.3827781862562292,0.3813954185032542,0.36562445270348914,0.2645142360689757,0.5326086859107002,0.27792388597447837,0.1840728473406894,0.2137277228714753,0.1736830745289201,0.31120146918986935,0.2939790870553778,0.594822773368967,0.2311417369946623,0.37856909036168185,0.528727426960964,0.2649456841935932,0.20971748342489246,0.13192476879340237,0.050669015714616954,0.4412902474506111,0.37172526719384164,0.1955065928527019,0.2399031971651623,0.15940977518912994,0.35714942674901323,0.4339446249306914,0.3502111986695044,0.23909200386455354,0.2939989600431946,0.26199587393853974,0.3829299674525458,0.18653461460667492,0.16837400456911783,0.1534329600701046,0.175012550115726,0.2580253658411156,0.16573876110366514,0.1131965036248764,0.3349027468401577,0.5062818823503326
研究和试验发展,0.3076160615245058,0.2894052157915629,0.28076041283951403,0.4910576225998339,0.3182701371444984,0.3969687608182161,0.37336926320209796,0.33859952900371376,0.3348793797273945,0.26387715302609566,0.38315217148837294,0.34281122187560015,0.30961109781993057,0.4059323751493998,0.15066929615487648,0.28550174137116885,0.4466655647781114,0.491710314503667,0.48669579012083397,0.26541340910654093,0.451732171251529,0.086689633220155,1.0,0.3601157667692418,0.4921323436295531,0.4202504679964199,0.26997940324984354,0.276671392426729,0.2339360408542626,0.26312802853919987,0.3867539775085766,0.5117000054226813,0.4093437285127095,0.4095347247886303,0.23728018712087842,0.3561198866950926,0.541666900901846,0.41556083600776034,0.34166161913419923,0.31662600057305557,0.22794676088488247,0.424368927892706,0.34666875602272385,0.2977365794888845,0.40902666386940006,0.42364252269018626,0.3758484401561986,0.24872355602067833,0.3457522357519065,0.32796472753243017,0.1782107908494872,0.4628090779611505,0.31061866978805697,0.189463167439165,0.34665590185038514,0.4020021808628039,0.11063811441189333,0.23005596198095268,0.34195960787245216,0.2459121999681225,0.43701449815465276,0.28417571823026816,0.27387787384488754,0.3487862658493869,0.3629985040376793,0.29754068150054125,0.40488203544001267,0.3999274865403958,0.34563954880317754,0.35602638251552277,0.438953144782858,0.3229314556749698,0.36499632663409187,0.5046883738377467,0.44411788262310076,0.2715280864279066,0.5392824287697943,0.35768186373681143,0.23640278653701058
道路运输业,0.48926239185661907,0.6774602759385415,0.5750970530968471,0.7821791568220858,0.49953088966342474,0.527722374952075,0.49072203581237156,0.4823022356808266,0.5655127373953985,0.5301711480293897,0.6798724785206715,0.46855291235076724,0.6578022238204692,0.3764853289443354,0.4587023696962444,0.4667486065998384,0.6631335539380185,0.5115190287618536,0.6485005837701132,0.3500062631147353,0.6645192602252902,0.33281386174973476,0.3601157667692418,1.0,0.6325314597517819,0.7354369830812353,0.40272154618513367,0.24250331914898954,0.2922134408254105,0.31653511212906643,0.45218610527372133,0.5271670340043364,0.4975804249890692,0.5874350861346326,0.4599659366370607,0.6939867468547936,0.55716504725903,0.5133740930474621,0.6407296852060282,0.38243731356248994,0.3376543667029552,0.6859932589199739,0.47946135088927244,0.5502330101360084,0.5954631084735355,0.5204531101657055,0.5099451423671624,0.45498399786608956,0.35969883219171095,0.37391249843496616,0.36060889468899804,0.6668518829732025,0.6138976985444661,0.4744241630053109,0.41344578561046696,0.6672104079722435,0.2681552918176203,0.3140389958461237,0.7054674729950794,0.6204979818501875,0.679837448450883,0.5457261325896382,0.4838552530675284,0.6462209092885263,0.5277004720186338,0.5413013460960397,0.6994967501244403,0.7552039285468202,0.6737645962382003,0.6535193947101152,0.603282645858701,0.5858312579171837,0.5086844681884142,0.49036985897001334,0.7344276781430205,0.4414353031645314,0.613345572060445,0.6535908941769454,0.4450501167153115
仪器仪表制造业,0.46302352521182694,0.5677897841483773,0.46602181872963805,0.8288894226473438,0.4936623730791112,0.6404016031745431,0.5595679887309845,0.5320136026892576,0.6304219927163958,0.41990050032259807,0.7248999560172985,0.4476767513289163,0.5634679876502697,0.4804941381014916,0.354548444660481,0.4511414825491263,0.6292767680286825,0.6007291268427694,0.7997957709481672,0.3142199283465009,0.6040814602926473,0.18536147822814714,0.4921323436295531,0.6325314597517819,1.0,0.6909886862577935,0.3993663736358458,0.2933232058761496,0.30604395654186456,0.3412284696786538,0.5341022603015003,0.5356908568359279,0.5355174475354757,0.7091186204500882,0.38827192328417737,0.7058880706928685,0.6394012824608348,0.6368893704989474,0.6111951455107354,0.4184864802479186,0.32582885746465456,0.7341836061528454,0.4939074847264246,0.5315688413164921,0.6477522472675133,0.5535679722851027,0.5599943212667354,0.488665115104628,0.36636995040564724,0.3932145577878645,0.2851695545012508,0.7094709430380228,0.5573242439541302,0.3559529254115702,0.489229283153171,0.6117269411988615,0.2806524951086898,0.3823108303239215,0.6397756304893749,0.5204884796171851,0.7035086489459329,0.4354281281652812,0.49070266082288583,0.5959321208193376,0.57223700861298,0.4975731078618353,0.6684519220488282,0.7093233204619601,0.6313810924410075,0.6650135409686839,0.6157605759090927,0.6133597052508221,0.5359360234731931,0.5683677176349412,0.7438017789002482,0.49930521887528273,0.797208432246482,0.641612854809125,0.3436803730267771
建筑装饰和其他安装业,0.5425154575159382,0.7117594025223479,0.6533577160789422,0.848522910169581,0.5147508163927522,0.5864736300078378,0.6036475328419263,0.530244299861569,0.5829982161816061,0.5303980655257372,0.7385884253700385,0.4931290357418747,0.6805158168573054,0.552557949758977,0.5152700956633794,0.41770910741791795,0.6903487361466061,0.5806642108336363,0.7180914232400153,0.3709110005853716,0.7167056387224988,0.3758532201137079,0.4202504679964199,0.7354369830812353,0.6909886862577935,1.0,0.45608888236723644,0.19761941437991568,0.26037777175074905,0.34509372574069597,0.5038111704578065,0.553494466223638,0.6119149092938032,0.5994265860226784,0.5122807485843343,0.7252056503945035,0.6269468071079219,0.5031004830329269,0.6201044356795462,0.5634823690089459,0.45163061705807495,0.7614188182154128,0.5025443408535352,0.610271436702223,0.6718528410015698,0.5589076002209818,0.5841288126919905,0.4294160479795883,0.4427091317071678,0.41068184854326734,0.46730583804475523,0.7331355577413043,0.6791544492163325,0.510409669482188,0.4434068145883123,0.6558795919436923,0.24144682570965234,0.34684036438633703,0.7283823276487795,0.607454649606342,0.7213601315795021,0.5417275420895256,0.5653362629737205,0.623326502309317,0.6172631258097019,0.5735210700503245,0.7100552470321236,0.7795501838837909,0.6857993340591331,0.6767211391908483,0.6476745601263104,0.5895383412485967,0.5198023576165877,0.5545969483926186,0.7655709611018765,0.4482405937841661,0.6818152703023437,0.6376915247125394,0.5208081291943722
电力、热力生产和供应业,0.4251613418002432,0.42917787825830694,0.4568480407932836,0.45337330062933895,0.37515170255499874,0.360385823379003,0.3205704242783864,0.37794228814056036,0.40565283847772654,0.26261512515424196,0.403462797604728,0.3563787704236167,0.34226938821007485,0.3097252660382612,0.37209378905269747,0.24273341462017772,0.3613281485316509,0.29906958854802046,0.44078650754050325,0.181077206892076,0.3942629329122046,0.35051625995970376,0.26997940324984354,0.40272154618513367,0.3993663736358458,0.45608888236723644,1.0,0.19596114754486998,0.03576765875222563,0.38626745406077645,0.20453523104625626,0.27662161224580295,0.3742781859931407,0.3610009627723606,0.4131017160996702,0.44061807408785153,0.3818912446891295,0.3244856307832898,0.32181730247165585,0.41827653037228485,0.4267127158465704,0.4866777759008387,0.35839967993153976,0.44952044003983366,0.3709974461591701,0.3318218266303796,0.34949832117044943,0.24240270224204538,0.3445566981489974,0.3062757806060474,0.5068091533950635,0.40096003738002667,0.3812991582890412,0.5128602360682925,0.29229231954992435,0.3741613274741526,0.21386217413148575,0.2721255451394348,0.4721008239446607,0.33472466735123585,0.4054952166390302,0.25781981538324816,0.3225445170471198,0.442173638849719,0.4824337660791948,0.2855126031071697,0.37342991696596756,0.43921030428277347,0.34600734070833317,0.4322292551269984,0.29144353805991496,0.2735879920538137,0.4135077269432118,0.324607166499687,0.42599448468798473,0.29521798501683605,0.418774799866414,0.4267307131259848,0.47716479340994383
农、林、牧、渔服务业,0.21275046228058841,0.20451629668155155,0.15937411340020086,0.2999600201379535,0.4613198974189273,0.22413070282603745,0.17898727932279015,0.20092285976762012,0.2207695328900387,0.09910468656443473,0.3318398875346786,0.23726284399885278,0.1493318445760071,0.14074852513470285,0.02409849486461478,0.1345368144527459,0.22191477737591198,0.29193096050415723,0.26380707219495086,0.2502497656180944,0.25798787994209404,0.08575442673483123,0.276671392426729,0.24250331914898954,0.2933232058761496,0.19761941437991568,0.19596114754486998,1.0,0.23345549340188762,0.1265730668468126,0.17262436213553436,0.34808078916068264,0.2252816350904879,0.296553872144815,0.1251018841280962,0.26957858863317813,0.2872562655862179,0.2461737558142132,0.2587977149005033,0.08858998212070443,0.04851245958307857,0.2556028250882353,0.2944472816150677,0.22206270100967673,0.24447635177817797,0.14103915027005776,0.13690587802006715,0.06658633985808199,0.18008844551617786,0.10790449880240989,0.022986587121612015,0.23080427430828657,0.20022124567788432,0.1455279064842473,0.24931902895549674,0.24621317293037878,0.07306226802847703,0.12523354717852442,0.21835431722400403,0.18800633587875928,0.25132783094117844,0.10017421278539405,0.22206115038540952,0.2656609201100885,0.2688540693454243,0.19007948158133023,0.2525301204068289,0.2587584505442206,0.22659782743781143,0.23615389922749025,0.31663676499482996,0.12947202665156066,0.24641448980070674,0.2588375070754616,0.2499881804660688,0.20789628836828739,0.30331436023338965,0.15420948468681864,0.09284755356160584
