代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year
601698.SH,中国卫通,2019-07-29,10.65,10.74,43000000000.0,电信、广播电视和卫星传输服务,2019-07,2019
601698.SH,中国卫通,2019-07-30,10.65,10.68,42760000000.0,电信、广播电视和卫星传输服务,2019-07,2019
601698.SH,中国卫通,2019-07-31,10.61,10.88,43560000000.0,电信、广播电视和卫星传输服务,2019-07,2019
601698.SH,中国卫通,2019-08-01,10.71,10.57,42320000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-02,10.19,10.66,42680000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-05,10.49,10.58,42360000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-06,10.27,11.1,44440000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-07,10.99,10.44,41800000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-08,10.33,10.47,41920000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-09,10.5,9.66,38680000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-12,9.58,9.56,38280000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-13,9.38,9.4,37640000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-14,9.55,9.34,37400000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-15,8.99,9.36,37480000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-16,9.3,9.37,37520000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-19,9.42,9.67,38720000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-20,9.61,9.51,38080000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-21,9.33,9.43,37760000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-22,9.42,9.52,38120000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-23,9.43,9.27,37120000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-26,9.01,9.22,36920000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-27,9.34,9.76,39080000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-28,9.62,10.74,43000000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-29,10.98,10.78,43160000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-08-30,10.65,11.86,47480000000.0,电信、广播电视和卫星传输服务,2019-08,2019
601698.SH,中国卫通,2019-09-02,12.76,13.05,52240000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-03,13.98,14.35,57480000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-04,13.83,13.52,54120000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-05,13.59,14.68,58800000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-06,14.33,14.44,57840000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-09,14.48,14.52,58160000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-10,14.62,15.26,61120000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-11,15.06,14.26,57120000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-12,14.28,14.43,57800000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-16,14.58,15.29,61240000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-17,15.28,15.1,60480000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-18,15.07,14.58,58400000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-19,14.38,15.25,61080000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-20,15.18,14.98,60000000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-23,14.6,14.84,59440000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-24,14.54,14.55,58280000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-25,14.48,13.39,53600000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-26,13.23,12.05,48240000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-27,12.05,12.08,48360000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-09-30,12.14,11.69,46800000000.0,电信、广播电视和卫星传输服务,2019-09,2019
601698.SH,中国卫通,2019-10-08,11.8,11.65,46640000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-09,11.5,11.86,47480000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-10,11.79,11.91,47680000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-11,11.95,11.76,47080000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-14,11.86,12.5,50040000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-15,12.39,12.25,49040000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-16,12.26,11.99,48000000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-17,11.87,11.83,47360000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-18,11.83,11.24,45000000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-21,11.21,10.86,43480000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-22,10.92,11.14,44600000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-23,11.25,10.9,43640000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-24,10.86,10.97,43920000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-25,10.96,10.99,44000000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-28,10.98,11.48,45960000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-29,11.48,11.05,44240000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-30,10.93,10.62,42520000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-10-31,10.67,10.29,41200000000.0,电信、广播电视和卫星传输服务,2019-10,2019
601698.SH,中国卫通,2019-11-01,10.21,10.38,41560000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-04,10.43,10.32,41320000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-05,10.4,10.36,41480000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-06,10.34,10.89,43600000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-07,10.74,10.75,43040000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-08,10.83,10.67,42720000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-11,10.64,10.34,41400000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-12,10.27,10.56,42280000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-13,10.45,10.51,42080000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-14,10.49,10.95,43840000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-15,10.88,10.94,43800000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-18,11.1,11.09,44400000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-19,10.88,10.95,43840000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-20,10.76,10.88,43560000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-21,10.72,10.68,42760000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-22,10.57,10.47,41920000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-25,10.41,10.2,40840000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-26,10.2,10.2,40840000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-27,10.21,10.19,40800000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-28,10.13,10.08,40360000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-11-29,10.08,9.98,39960000000.0,电信、广播电视和卫星传输服务,2019-11,2019
601698.SH,中国卫通,2019-12-02,9.98,10.04,40200000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-03,9.99,10.01,40080000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-04,9.91,10.06,40280000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-05,10.09,10.29,41200000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-06,10.25,10.22,40920000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-09,10.29,10.21,40880000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-10,10.21,10.25,41040000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-11,10.19,10.49,42000000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-12,10.47,10.58,42360000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-13,10.61,10.86,43480000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-16,10.96,11.04,44200000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-17,11.14,11.91,47680000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-18,12.04,12.11,48480000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-19,12.07,11.75,47040000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-20,11.84,11.33,45360000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-23,11.27,11.0,44040000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-24,11.1,11.12,44520000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-25,11.14,11.28,45160000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-26,11.26,11.25,45040000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-27,11.29,11.37,45520000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-30,11.24,11.43,45760000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2019-12-31,11.35,11.31,45280000000.0,电信、广播电视和卫星传输服务,2019-12,2019
601698.SH,中国卫通,2020-01-02,11.39,11.54,46200000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-03,11.58,11.68,46760000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-06,11.99,11.76,47080000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-07,11.75,11.68,46760000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-08,11.75,12.19,48800000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-09,11.89,11.99,48000000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-10,11.94,11.7,46840000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-13,11.71,11.65,46640000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-14,11.67,11.64,46600000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-15,11.58,11.48,45960000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-16,11.45,11.62,46520000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-17,11.59,11.46,45880000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-20,11.5,12.61,50480000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-21,12.58,12.61,50480000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-22,12.63,13.29,53200000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-01-23,13.0,13.69,54800000000.0,电信、广播电视和卫星传输服务,2020-01,2020
601698.SH,中国卫通,2020-02-03,12.32,12.32,49320000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-04,11.3,12.96,51880000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-05,12.89,14.25,57080000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-06,14.97,15.68,62800000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-07,17.21,17.25,69080000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-10,18.98,18.37,73560000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-11,18.08,16.68,66800000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-12,16.68,18.35,73480000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-13,18.55,19.29,77240000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-14,19.99,19.73,79000000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-17,19.65,20.02,80160000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-18,19.92,21.3,85280000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-19,20.58,19.66,78720000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-20,19.72,19.93,79800000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-21,19.62,20.11,80520000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-24,19.48,19.24,77040000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-25,18.48,19.67,78760000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-26,19.04,18.22,72960000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-27,18.4,17.76,71120000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-02-28,16.88,16.69,66840000000.0,电信、广播电视和卫星传输服务,2020-02,2020
601698.SH,中国卫通,2020-03-02,16.97,17.2,68880000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-03,17.52,17.6,70480000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-04,17.3,17.59,70440000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-05,17.88,17.91,71720000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-06,17.48,17.86,71520000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-09,17.53,16.53,66200000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-10,16.04,17.91,71720000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-11,17.93,18.87,75560000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-12,18.21,17.46,69920000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-13,16.18,17.25,69080000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-16,17.58,15.61,62520000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-17,15.66,15.41,61720000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-18,15.47,15.48,62000000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-19,15.44,15.81,63320000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-20,16.12,15.75,63080000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-23,15.18,14.7,58880000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-24,15.06,15.04,60240000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-25,15.44,15.42,61760000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-26,15.32,15.1,60480000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-27,15.32,14.96,59920000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-30,14.61,14.43,57800000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-03-31,14.61,14.27,57160000000.0,电信、广播电视和卫星传输服务,2020-03,2020
601698.SH,中国卫通,2020-04-01,14.18,14.42,57760000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-02,14.43,14.92,59760000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-03,14.95,14.82,59360000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-07,15.28,16.3,65280000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-08,16.0,16.86,67520000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-09,16.67,16.93,67800000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-10,16.7,16.5,66080000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-13,16.29,17.12,68560000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-14,17.21,17.16,68720000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-15,16.96,16.77,67160000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-16,16.48,16.63,66600000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-17,16.78,16.28,65200000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-20,16.35,17.91,71720000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-21,18.98,19.06,76320000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-22,18.85,19.31,77320000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-23,19.18,18.97,75960000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-24,18.98,17.08,68400000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-27,16.92,16.32,65360000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-28,16.01,15.77,63160000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-29,15.54,16.19,64840000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-04-30,16.2,17.0,68080000000.0,电信、广播电视和卫星传输服务,2020-04,2020
601698.SH,中国卫通,2020-05-06,17.02,17.39,69640000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-07,17.3,17.38,69600000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-08,17.49,18.59,74440000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-11,18.33,18.48,74000000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-12,18.31,18.27,73160000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-13,18.08,18.17,72760000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-14,18.13,18.58,74400000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-15,18.48,18.11,72520000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-18,18.05,18.32,73360000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-19,18.52,18.34,73440000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-20,18.23,17.46,69920000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-21,17.49,17.18,68800000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-22,17.18,17.32,69360000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-25,16.98,16.67,66760000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-26,16.71,17.18,68800000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-27,17.19,17.23,69000000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-28,16.99,16.92,67760000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-05-29,16.98,18.61,74520000000.0,电信、广播电视和卫星传输服务,2020-05,2020
601698.SH,中国卫通,2020-06-01,18.98,19.03,76200000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-02,18.87,19.06,76320000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-03,18.88,19.67,78760000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-04,19.48,19.3,77280000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-05,19.07,19.13,76600000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-08,19.35,18.97,75960000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-09,19.05,19.09,76440000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-10,18.95,19.24,77040000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-11,19.09,19.12,76560000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-12,18.48,19.42,77760000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-15,19.59,18.98,75960000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-16,18.77,18.98,75960000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-17,18.89,18.7,74840000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-18,18.59,17.95,71840000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-19,17.89,18.28,73160000000.0,电信、广播电视和卫星传输服务,2020-06,2020
601698.SH,中国卫通,2020-06-22,18.35,18.46,73880000000.0,电信、广播电视和卫星传输服务,2020-06,2020
